s,price
2011-07-21,1498.46948092217
2011-07-22,1491.03520891544
2011-07-23,1504.31602332144
2011-07-24,1538.21980519534
2011-07-25,1547.48993524695
2011-07-26,1543.09012730273
2011-07-27,1537.13917884545
2011-07-28,1516.65165620989
2011-07-29,1498.18816135902
2011-07-30,1499.04152603264
2011-07-31,1509.87768862748
2011-08-01,1526.45553066238
2011-08-02,1544.46554290793
2011-08-03,1550.828552899
2011-08-04,1543.30951334304
2011-08-05,1530.27594005179
2011-08-06,1516.49034227751
2011-08-07,1508.09768830956
2011-08-08,1511.52804445764
2011-08-09,1524.65172102295
2011-08-10,1539.11601322377
2011-08-11,1549.58850788751
2011-08-12,1551.28218948662
2011-08-13,1543.72408255745
2011-08-14,1532.49877052202
2011-08-15,1524.02389992046
2011-08-16,1522.37541971398
2011-08-17,1528.89835022642
2011-08-18,1898.23716818676
2011-08-19,1900.74778580711
2011-08-20,1892.88107817019
2011-08-21,1887.1623207323
2011-08-22,1886.70828876058
2011-08-23,1885.89970524432
2011-08-24,1889.79443643718
2011-08-25,1897.96410787566
2011-08-26,1902.57470249947
2011-08-27,1904.65630266824
2011-08-28,1904.86400389794
2011-08-29,1901.80958961211
2011-08-30,1898.67200591456
2011-08-31,1899.10081095922
2011-09-01,1902.22842223459
2011-09-02,1907.01994126469
2011-09-03,1911.495412778
2011-09-04,1913.82864377466
2011-09-05,1912.84370101401
2011-09-06,1910.03502428079
2011-09-07,1906.71985937535
2011-09-08,1904.73780809155
2011-09-09,1906.10561319887
2011-09-10,1910.40076883626
2011-09-11,1915.85930370289
2011-09-12,1919.78705532078
2011-09-13,1922.12968235158
2011-09-14,1922.09021573283
2011-09-15,1920.60182838234
2011-09-16,1919.41065970864
2011-09-17,1762.82689611256
2011-09-18,1805.94078343878
2011-09-19,1793.40784162601
2011-09-20,1783.11480057327
2011-09-21,1793.66779519225
2011-09-22,1780.6815933864
2011-09-23,1772.5918624712
2011-09-24,1786.61113428539
2011-09-25,1792.74535573366
2011-09-26,1795.8628382307
2011-09-27,1806.08380700567
2011-09-28,1805.81088365682
2011-09-29,1797.77209148542
2011-09-30,1794.99423046556
2011-10-01,1794.27680505351
2011-10-02,1792.41328957666
2011-10-03,1797.5338293537
2011-10-04,1804.2220533227
2011-10-05,1807.48358950582
2011-10-06,1809.4598871717
2011-10-07,1807.96880528828
2011-10-08,1802.92645953732
2011-10-09,1799.42536990537
2011-10-10,1799.47110477329
2011-10-11,1802.54748272009
2011-10-12,1808.3787032844
2011-10-13,1814.55701322781
2011-10-14,1816.46361505243
2011-10-15,1816.79342932524
2011-10-16,1815.00866069088
2011-10-17,1615.6223606171
2011-10-18,1615.03972276609
2011-10-19,1604.64145562109
2011-10-20,1607.58800027705
2011-10-21,1630.41855931492
2011-10-22,1644.97605568515
2011-10-23,1650.79736755988
2011-10-24,1653.04399193726
2011-10-25,1642.05270904034
2011-10-26,1626.24315883318
2011-10-27,1619.91179848769
2011-10-28,1621.48414548709
2011-10-29,1630.15693038296
2011-10-30,1645.11252808499
2011-10-31,1656.60297229387
2011-11-01,1660.50486371337
2011-11-02,1655.28539279704
2011-11-03,1644.75356155185
2011-11-04,1634.20329973666
2011-11-05,1630.27153238151
2011-11-06,1634.39228355148
2011-11-07,1643.51645649731
2011-11-08,1653.69582573352
2011-11-09,1660.05187449848
2011-11-10,1659.58074693001
2011-11-11,1653.74326313668
2011-11-12,1646.41881019062
2011-11-13,1641.80515853191
2011-11-14,1642.97966102615
2011-11-15,1649.80212986264
2011-11-16,1515.35863429147
2011-11-17,1525.77272927978
2011-11-18,1522.74177758954
2011-11-19,1524.70832110145
2011-11-20,1526.32384380137
2011-11-21,1520.55241792135
2011-11-22,1519.6180729591
2011-11-23,1523.44010547886
2011-11-24,1524.61427904187
2011-11-25,1528.12079516229
2011-11-26,1533.01023297174
2011-11-27,1533.75118133314
2011-11-28,1532.75376170646
2011-11-29,1532.06546646193
2011-11-30,1530.4206342416
2011-12-01,1531.13601790586
2011-12-02,1534.18040104037
2011-12-03,1537.09282549162
2011-12-04,1539.30390629141
2011-12-05,1540.85071474453
2011-12-06,1540.6512468161
2011-12-07,1539.0869883505
2011-12-08,1537.59236871857
2011-12-09,1537.23520760889
2011-12-10,1537.97730026805
2011-12-11,1539.91962536406
2011-12-12,1542.21238453261
2011-12-13,1543.9845057345
2011-12-14,1544.71588224632
2011-12-15,1544.03585534965
2011-12-16,1236.14070440423
2011-12-17,1297.32922004856
2011-12-18,1330.92530381111
2011-12-19,1316.57767378189
2011-12-20,1302.81675987173
2011-12-21,1277.6222974537
2011-12-22,1242.1318238715
2011-12-23,1237.54277488122
2011-12-24,1257.15679640265
2011-12-25,1279.1502927069
2011-12-26,1304.66841954582
2011-12-27,1318.747757764
2011-12-28,1306.98318689449
2011-12-29,1283.27684936194
2011-12-30,1260.77062871691
2011-12-31,1245.57229257825
2012-01-01,1247.99015061712
2012-01-02,1266.92674123324
2012-01-03,1288.55370134217
2012-01-04,1302.80110460867
2012-01-05,1303.86941304378
2012-01-06,1289.89830285837
2012-01-07,1269.07314985574
2012-01-08,1253.20912941732
2012-01-09,1249.11383858437
2012-01-10,1258.0623935404
2012-01-11,1275.34078074334
2012-01-12,1291.0072930281
2012-01-13,1296.92347072488
2012-01-14,1290.88211025919
2012-01-15,1183.70795395928
2012-01-16,1200.32789034896
2012-01-17,1179.86181121284
2012-01-18,1174.12078720684
2012-01-19,1212.86589842425
2012-01-20,1229.16737948825
2012-01-21,1228.92608651229
2012-01-22,1235.08796664711
2012-01-23,1218.61435615445
2012-01-24,1191.33021244349
2012-01-25,1183.60554772141
2012-01-26,1184.690704178
2012-01-27,1191.52480907963
2012-01-28,1210.6589921699
2012-01-29,1225.06551564554
2012-01-30,1224.41869005208
2012-01-31,1216.09606724393
2012-02-01,1201.8429143043
2012-02-02,1186.1535939416
2012-02-03,1180.75336203798
2012-02-04,1187.04025808428
2012-02-05,1198.26549686754
2012-02-06,1210.8070982536
2012-02-07,1217.98908809191
2012-02-08,1214.60707513974
2012-02-09,1204.15037632795
2012-02-10,1192.67698589927
2012-02-11,1185.06884776064
2012-02-12,1185.12413317454
2012-02-13,1192.65025188063
2012-02-14,1199.34980396666
2012-02-15,1188.76419214522
2012-02-16,1179.65001610736
2012-02-17,1173.45179297591
2012-02-18,1173.69960602194
2012-02-19,1181.76254310467
2012-02-20,1190.94615457899
2012-02-21,1196.15556601304
2012-02-22,1196.09925183444
2012-02-23,1189.9143372997
2012-02-24,1180.48266737282
2012-02-25,1173.40242151164
2012-02-26,1171.49533591403
2012-02-27,1174.86922089307
2012-02-28,1181.80599112317
2012-02-29,1188.15954765402
2012-03-01,1190.18844356733
2012-03-02,1187.12588093792
2012-03-03,1180.59996392088
2012-03-04,1173.70212902713
2012-03-05,1169.85472911934
2012-03-06,1170.76743952263
2012-03-07,1175.47949730811
2012-03-08,1181.33834490861
2012-03-09,1185.33036865257
2012-03-10,1185.19334718961
2012-03-11,1181.82296418795
2012-03-12,1177.1827979582
2012-03-13,1172.53594379663
2012-03-14,1171.10332681227
2012-03-15,1212.46398914381
2012-03-16,1205.09609164646
2012-03-17,1192.31636309665
2012-03-18,1176.66967654419
2012-03-19,1159.5489066765
2012-03-20,1156.36908863827
2012-03-21,1167.19355482055
2012-03-22,1180.96479001304
2012-03-23,1193.83252689104
2012-03-24,1199.66331492814
2012-03-25,1192.6508349862
2012-03-26,1178.51446743662
2012-03-27,1165.47568519912
2012-03-28,1158.15303803309
2012-03-29,1160.54742116883
2012-03-30,1171.39318973453
2012-03-31,1183.52950131449
2012-04-01,1190.51809680276
2012-04-02,1189.64603715489
2012-04-03,1180.98672089143
2012-04-04,1169.0785096615
2012-04-05,1160.31278031342
2012-04-06,1158.52849519492
2012-04-07,1164.04404345069
2012-04-08,1173.46017314804
2012-04-09,1181.63345235433
2012-04-10,1184.37905079699
2012-04-11,1181.00430783503
2012-04-12,1173.59719569852
2012-04-13,1165.01584152959
2012-04-14,1258.75909704177
2012-04-15,1266.20335400151
2012-04-16,1239.25882572392
2012-04-17,1264.25411854793
2012-04-18,1268.13443928844
2012-04-19,1242.44206235568
2012-04-20,1247.96659784786
2012-04-21,1252.35395413076
2012-04-22,1240.4247732999
2012-04-23,1247.74659348179
2012-04-24,1257.84222386384
2012-04-25,1253.18849909189
2012-04-26,1253.55599177084
2012-04-27,1254.81793047419
2012-04-28,1246.85495500872
2012-04-29,1243.11209895658
2012-04-30,1245.18819414192
2012-05-01,1244.87612120722
2012-05-02,1247.04117228965
2012-05-03,1251.54774588966
2012-05-04,1251.62237073725
2012-05-05,1249.23852073919
2012-05-06,1247.20331067026
2012-05-07,1243.83497550465
2012-05-08,1241.52518276073
2012-05-09,1242.51796131511
2012-05-10,1244.70892332793
2012-05-11,1247.35983835224
2012-05-12,1249.75337356031
2012-05-13,1249.78770954855
2012-05-14,1194.96277999096
2012-05-15,1191.84248283115
2012-05-16,1191.8478641096
2012-05-17,1188.86795883358
2012-05-18,1189.69989007896
2012-05-19,1193.96603135117
2012-05-20,1195.08132222453
2012-05-21,1194.96850533527
2012-05-22,1194.58253980291
2012-05-23,1191.37534034797
2012-05-24,1187.98327425148
2012-05-25,1187.05155289622
2012-05-26,1187.16365634161
2012-05-27,1188.36365411489
2012-05-28,1190.63225468939
2012-05-29,1191.77092445161
2012-05-30,1191.07655553201
2012-05-31,1189.33324101814
2012-06-01,1186.86381334438
2012-06-02,1184.71112712178
2012-06-03,1184.09649431406
2012-06-04,1184.84771554764
2012-06-05,1186.17551882204
2012-06-06,1187.43764720441
2012-06-07,1187.91526077667
2012-06-08,1187.13333565715
2012-06-09,1185.59295176861
2012-06-10,1184.2195750005
2012-06-11,1183.79272866379
2012-06-12,1184.78153861393
2012-06-13,1191.46408895731
2012-06-14,1213.41817104476
2012-06-15,1238.074474041
2012-06-16,1250.49394746413
2012-06-17,1262.29237958324
2012-06-18,1257.92532277329
2012-06-19,1235.15267258693
2012-06-20,1216.89877664299
2012-06-21,1208.35572820323
2012-06-22,1208.48915290949
2012-06-23,1222.61037058829
2012-06-24,1241.66167819519
2012-06-25,1251.97418381777
2012-06-26,1251.92333030871
2012-06-27,1242.20912869213
2012-06-28,1225.65279025292
2012-06-29,1212.51851487276
2012-06-30,1209.9029311167
2012-07-01,1216.5527931887
2012-07-02,1229.3506663868
2012-07-03,1241.78254820929
2012-07-04,1246.44541661906
2012-07-05,1241.39558760104
2012-07-06,1230.13713975636
2012-07-07,1218.17649393056
2012-07-08,1211.27652222867
2012-07-09,1212.95465711289
2012-07-10,1221.80767030927
2012-07-11,1233.01303911248
2012-07-12,1241.04620718901
2012-07-13,1411.28161110623
2012-07-14,1401.98579577058
2012-07-15,1369.41835576859
2012-07-16,1400.00536608339
2012-07-17,1406.41421343811
2012-07-18,1380.4900638957
2012-07-19,1387.40920253694
2012-07-20,1390.16350236455
2012-07-21,1374.80779081039
2012-07-22,1381.26220323614
2012-07-23,1391.95504605538
2012-07-24,1388.67434671181
2012-07-25,1391.93860550671
2012-07-26,1395.65675357319
2012-07-27,1388.20724237755
2012-07-28,1383.67274230505
2012-07-29,1384.10180654587
2012-07-30,1382.29492740409
2012-07-31,1383.94960719589
2012-08-01,1389.24410356529
2012-08-02,1390.93633132146
2012-08-03,1390.40598400533
2012-08-04,1389.33154830131
2012-08-05,1385.61447470616
2012-08-06,1381.98812112635
2012-08-07,1381.42738997176
2012-08-08,1382.58839269352
2012-08-09,1384.87186924202
2012-08-10,1387.96076114353
2012-08-11,1389.74308244735
2012-08-12,1489.08137556533
2012-08-13,1482.13815404977
2012-08-14,1493.50312434732
2012-08-15,1484.00617446167
2012-08-16,1437.68256273382
2012-08-17,1408.31942718559
2012-08-18,1402.90786832317
2012-08-19,1407.33896973571
2012-08-20,1434.88605396427
2012-08-21,1469.77979993014
2012-08-22,1482.80493016386
2012-08-23,1476.76290615752
2012-08-24,1457.83883887597
2012-08-25,1429.24445254151
2012-08-26,1409.85309927396
2012-08-27,1411.52904326646
2012-08-28,1427.80799023001
2012-08-29,1451.23439898169
2012-08-30,1471.29101102052
2012-08-31,1475.5896838982
2012-09-01,1462.83788141123
2012-09-02,1442.10656360343
2012-09-03,1422.92899445717
2012-09-04,1414.63693278086
2012-09-05,1421.73872467183
2012-09-06,1439.04366751719
2012-09-07,1456.79081117597
2012-09-08,1466.56314030292
2012-09-09,1463.41342491459
2012-09-10,1449.38381181467
2012-09-11,1322.06239456992
2012-09-12,1341.60674333683
2012-09-13,1353.67966834242
2012-09-14,1371.53344289004
2012-09-15,1376.8592446061
2012-09-16,1362.88462451414
2012-09-17,1348.01775109232
2012-09-18,1336.05171758431
2012-09-19,1328.46842671364
2012-09-20,1334.80395428522
2012-09-21,1350.11926632294
2012-09-22,1362.5765584172
2012-09-23,1369.26024280808
2012-09-24,1367.25895704794
2012-09-25,1355.69997861722
2012-09-26,1342.53538839609
2012-09-27,1334.98831171544
2012-09-28,1335.12540100291
2012-09-29,1343.04241716394
2012-09-30,1354.65617032315
2012-10-01,1362.81627297462
2012-10-02,1363.7341595008
2012-10-03,1357.63975874438
2012-10-04,1347.36189172343
2012-10-05,1338.18779041336
2012-10-06,1334.96514863232
2012-10-07,1338.67349491639
2012-10-08,1347.08150148971
2012-10-09,1355.50530624819
2012-10-10,1359.6572254937
2012-10-11,1466.73511369112
2012-10-12,1452.06829408211
2012-10-13,1434.36315441061
2012-10-14,1432.75916528735
2012-10-15,1454.75334956443
2012-10-16,1474.56648282653
2012-10-17,1486.41897719725
2012-10-18,1491.28988496284
2012-10-19,1479.62673362915
2012-10-20,1459.04030401449
2012-10-21,1445.36231810927
2012-10-22,1441.37504494561
2012-10-23,1448.01884298364
2012-10-24,1464.57958422983
2012-10-25,1480.40972989057
2012-10-26,1487.074708237
2012-10-27,1483.62765434906
2012-10-28,1471.95576460513
2012-10-29,1457.9286354479
2012-10-30,1450.17862498125
2012-10-31,1452.33145083938
2012-11-01,1461.60764343696
2012-11-02,1474.08276068049
2012-11-03,1483.1198031177
2012-11-04,1483.73783690956
2012-11-05,1476.16548379952
2012-11-06,1464.84756175281
2012-11-07,1455.24139164753
2012-11-08,1452.28800703555
2012-11-09,1457.1652745744
2012-11-10,2045.1263532683
2012-11-11,2044.8626324868
2012-11-12,2010.93207734176
2012-11-13,1993.87073783259
2012-11-14,1995.67776258049
2012-11-15,2003.11362051007
2012-11-16,2027.01344223008
2012-11-17,2052.60787013903
2012-11-18,2058.14676996172
2012-11-19,2050.23251721322
2012-11-20,2034.95029956155
2012-11-21,2014.65748607204
2012-11-22,2003.82248810395
2012-11-23,2009.88541396949
2012-11-24,2025.04718288027
2012-11-25,2042.98528195351
2012-11-26,2056.29694625427
2012-11-27,2056.727580403
2012-11-28,2045.62554977771
2012-11-29,2030.91808643627
2012-11-30,2019.34478787298
2012-12-01,2016.29573774801
2012-12-02,2024.49693489066
2012-12-03,2038.45117429101
2012-12-04,2050.61035978241
2012-12-05,2055.450859222
2012-12-06,2050.68293214967
2012-12-07,2039.08696015552
2012-12-08,2027.51121013257
2012-12-09,2021.80972697112
2012-12-10,2564.57121637894
2012-12-11,2568.44862658706
2012-12-12,2533.0892450927
2012-12-13,2538.89655720353
2012-12-14,2517.09284821647
2012-12-15,2482.81279762276
2012-12-16,2498.27560587407
2012-12-17,2520.5722769411
2012-12-18,2531.740576363
2012-12-19,2555.21001903702
2012-12-20,2563.99412456977
2012-12-21,2545.99222811208
2012-12-22,2529.85525025714
2012-12-23,2518.1738939655
2012-12-24,2509.23326683304
2012-12-25,2518.09942508602
2012-12-26,2538.27779489745
2012-12-27,2553.49922000335
2012-12-28,2562.46372459023
2012-12-29,2561.62266388246
2012-12-30,2548.95106921043
2012-12-31,2534.80601942563
2013-01-01,2527.88943361381
2013-01-02,2530.2539542736
2013-01-03,2540.27369591895
2013-01-04,2554.92526236645
2013-01-05,2565.43740351103
2013-01-06,2567.62354645638
2013-01-07,2563.03015199444
2013-01-08,2553.79927931347
2013-01-09,2004.45524509
2013-01-10,2013.26591949694
2013-01-11,2047.45799328467
2013-01-12,2067.23415770317
2013-01-13,2058.75497728779
2013-01-14,2046.2494173198
2013-01-15,2027.36664202966
2013-01-16,2006.73273652879
2013-01-17,2005.87270871438
2013-01-18,2020.80893951392
2013-01-19,2038.64901651521
2013-01-20,2056.6926307981
2013-01-21,2065.39027313358
2013-01-22,2057.73380938964
2013-01-23,2042.35496899338
2013-01-24,2028.16386675119
2013-01-25,2020.47369929765
2013-01-26,2024.82008212251
2013-01-27,2039.29871888797
2013-01-28,2055.07567343634
2013-01-29,2065.30955988842
2013-01-30,2066.2505225144
2013-01-31,2058.26656726014
2013-02-01,2045.68106027132
2013-02-02,2037.57484973377
2013-02-03,2036.37165964306
2013-02-04,2043.58894629012
2013-02-05,2055.48497421711
2013-02-06,2066.48658675125
2013-02-07,2071.62151333234
2013-02-08,3021.22429239889
2013-02-09,2983.58836714117
2013-02-10,2993.97574633132
2013-02-11,3043.48252864954
2013-02-12,3000.72854514527
2013-02-13,2958.88033287108
2013-02-14,2963.47005859749
2013-02-15,2948.46983612813
2013-02-16,2951.74247032269
2013-02-17,2993.28731215741
2013-02-18,3015.76335547792
2013-02-19,3020.19333386784
2013-02-20,3023.16257819156
2013-02-21,3005.23696707929
2013-02-22,2979.4123863839
2013-02-23,2971.81427932238
2013-02-24,2976.39731875368
2013-02-25,2990.06056482779
2013-02-26,3013.60079953033
2013-02-27,3030.34122348406
2013-02-28,3031.67966647398
2013-03-01,3023.14345390485
2013-03-02,3008.08272843555
2013-03-03,2993.51144635819
2013-03-04,2989.92308073249
2013-03-05,2998.60013640031
2013-03-06,3013.92137315267
2013-03-07,3031.69673318441
2013-03-08,3043.45087218103
2013-03-09,3044.73169664379
2013-03-10,1800.01405589088
2013-03-11,1799.36083169419
2013-03-12,1787.28882230029
2013-03-13,1763.70839962009
2013-03-14,1755.17137171593
2013-03-15,1760.5165299647
2013-03-16,1770.21207428466
2013-03-17,1786.94763059151
2013-03-18,1800.80119695877
2013-03-19,1800.60828663544
2013-03-20,1791.48224738773
2013-03-21,1778.93105929738
2013-03-22,1766.66266519875
2013-03-23,1762.95257369468
2013-03-24,1769.98572008773
2013-03-25,1781.88875321889
2013-03-26,1793.35104736229
2013-03-27,1799.4379922351
2013-03-28,1796.47250241115
2013-03-29,1786.92352893842
2013-03-30,1776.67503477813
2013-03-31,1770.49995351759
2013-04-01,1771.46152878642
2013-04-02,1779.13996841024
2013-04-03,1789.16556720436
2013-04-04,1796.39457357927
2013-04-05,1797.73103730153
2013-04-06,1792.83954605676
2013-04-07,1784.62297261016
2013-04-08,1777.71241168909
2013-04-09,1604.0610467012
2013-04-10,1618.91427874574
2013-04-11,1633.23235326673
2013-04-12,1626.99858329117
2013-04-13,1626.66076735703
2013-04-14,1628.27621328251
2013-04-15,1619.25500276707
2013-04-16,1616.04457214643
2013-04-17,1620.29724136638
2013-04-18,1621.56473927292
2013-04-19,1624.98771998547
2013-04-20,1630.32047883407
2013-04-21,1629.96642070394
2013-04-22,1626.95427954413
2013-04-23,1624.75325573488
2013-04-24,1621.63869789565
2013-04-25,1620.16223658759
2013-04-26,1622.50229537787
2013-04-27,1625.74385255451
2013-04-28,1628.4518103661
2013-04-29,1630.34852403883
2013-04-30,1629.86348418985
2013-05-01,1627.22685113037
2013-05-02,1624.39696437961
2013-05-03,1622.93328874667
2013-05-04,1623.08492407148
2013-05-05,1625.10392434582
2013-05-06,1627.70629903623
2013-05-07,1629.25840094931
2013-05-08,1629.09068743339
2013-05-09,1612.95638051645
2013-05-10,1632.55365091262
2013-05-11,1644.0737263386
2013-05-12,1649.63278030478
2013-05-13,1642.73203272106
2013-05-14,1624.99035203637
2013-05-15,1610.68625686261
2013-05-16,1605.62678410509
2013-05-17,1609.57530780076
2013-05-18,1622.7815312781
2013-05-19,1637.79878291434
2013-05-20,1645.49421296043
2013-05-21,1643.87603068005
2013-05-22,1634.51218704641
2013-05-23,1621.67631630415
2013-05-24,1612.77715921583
2013-05-25,1612.41777166753
2013-05-26,1619.72948535769
2013-05-27,1630.91876525708
2013-05-28,1640.44867382428
2013-05-29,1643.39013405934
2013-05-30,1638.78275185566
2013-05-31,1629.53292220043
2013-06-01,1620.38758100674
2013-06-02,1615.96275692625
2013-06-03,1618.73044789492
2013-06-04,1626.42703541643
2013-06-05,1635.04540936272
2013-06-06,1640.13303311495
2013-06-07,1639.23267597226
2013-06-08,2197.32941690388
2013-06-09,2197.2559252778
2013-06-10,2197.40444383948
2013-06-11,2197.65082753452
2013-06-12,2197.96762542719
2013-06-13,2198.31246662234
2013-06-14,2198.65730876098
2013-06-15,2198.93909449022
2013-06-16,2199.19636328276
2013-06-17,2199.43085667096
2013-06-18,2199.61805771546
2013-06-19,2199.77373053082
2013-06-20,2199.92940334618
2013-06-21,2200.2111890781
2013-06-22,2200.36686189346
2013-06-23,2200.55406293796
2013-06-24,2200.77279221159
2013-06-25,2200.94422914153
2013-06-26,2200.97378904034
2013-06-27,2201.00334893915
2013-06-28,2200.96985237969
2013-06-29,2200.93635582023
2013-06-30,2201.06050040645
2013-07-01,2201.34228613837
2013-07-02,2201.3087895789
2013-07-03,2201.65363176909
2013-07-04,2202.02266641233
2013-07-05,2202.39903683165
2013-07-06,2202.61776610529
2013-07-07,2202.73667482073
2013-07-08,2547.91143324105
2013-07-09,2545.73073080085
2013-07-10,2546.08736594148
2013-07-11,2546.56577228436
2013-07-12,2547.04409126403
2013-07-13,2547.51768694325
2013-07-14,2547.98810642845
2013-07-15,2548.45741486934
2013-07-16,2548.94161424839
2013-07-17,2549.42581362974
2013-07-18,2549.9100130112
2013-07-19,2550.38676694604
2013-07-20,2550.86352088088
2013-07-21,2551.34399753903
2013-07-22,2551.8281969205
2013-07-23,2552.31239630196
2013-07-24,2552.78915023681
2013-07-25,2553.2807950649
2013-07-26,2553.76499444636
2013-07-27,2554.2417483812
2013-07-28,2554.72222503936
2013-07-29,2555.20642442082
2013-07-30,2555.69062380229
2013-07-31,2556.17482318375
2013-08-01,2556.71858613821
2013-08-02,2557.22512185955
2013-08-03,2557.78377570726
2013-08-04,2558.33498410834
2013-08-05,2558.88619250943
2013-08-06,2559.41842584349
2013-08-07,3412.75401994503
2013-08-08,3395.41945844263
2013-08-09,3397.13655816342
2013-08-10,3399.95642957345
2013-08-11,3402.94594555107
2013-08-12,3406.04215937978
2013-08-13,3409.2270946898
2013-08-14,3412.48556849352
2013-08-15,3415.80303549638
2013-08-16,3419.16547791837
2013-08-17,3422.55939986269
2013-08-18,3425.971827028
2013-08-19,3429.39030669363
2013-08-20,3431.46311016411
2013-08-21,3435.21800887853
2013-08-22,3438.18792981245
2013-08-23,3441.1809247552
2013-08-24,3444.23575804162
2013-08-25,3447.38011848232
2013-08-26,3450.63061936364
2013-08-27,3453.99279844773
2013-08-28,3457.46111797244
2013-08-29,3461.01896465143
2013-08-30,3464.63864967409
2013-08-31,3468.28140870558
2013-09-01,3469.68137407848
2013-09-02,3470.90724928941
2013-09-03,3472.05196005693
2013-09-04,3473.11550638104
2013-09-05,3474.06691302222
2013-09-06,4659.95492704833
2013-09-07,4667.67705199574
2013-09-08,4673.36422862762
2013-09-09,4679.46853674862
2013-09-10,4686.04344431369
2013-09-11,4693.02409855188
2013-09-12,4700.338993098
2013-09-13,4707.91543639448
2013-09-14,4715.67981948204
2013-09-15,4723.55762911362
2013-09-16,4731.4734483965
2013-09-17,4739.38926767937
2013-09-18,4749.78941330082
2013-09-19,4760.18955892227
2013-09-20,4767.60851293743
2013-09-21,4772.56319594308
2013-09-22,4775.40997570941
2013-09-23,4777.36341177972
2013-09-24,4779.31684785003
2013-09-25,4781.27028392034
2013-09-26,4782.97528735679
2013-09-27,4784.9287234271
2013-09-28,4787.13059213127
2013-09-29,4789.77801936355
2013-09-30,4792.72518596929
2013-10-01,4795.17548730731
2013-10-02,4797.18539976182
2013-10-03,4798.80822688644
2013-10-04,4800.26479768903
2013-10-05,4801.72136849163
2013-10-06,3564.78715534896
2013-10-07,3555.2292330214
2013-10-08,3557.95414124786
2013-10-09,3561.637584342
2013-10-10,3565.64690027382
2013-10-11,3569.91848255452
2013-10-12,3574.42009577049
2013-10-13,3579.1223152125
2013-10-14,3583.99700982458
2013-10-15,3589.01726162237
2013-10-16,3594.15736141277
2013-10-17,3599.39280856664
2013-10-18,3604.70031100669
2013-10-19,3610.05778520682
2013-10-20,3615.44435619215
2013-10-21,3620.84035753894
2013-10-22,3625.94116110471
2013-10-23,3631.3371624515
2013-10-24,3637.61875714138
2013-10-25,3643.6974033568
2013-10-26,3649.24100359411
2013-10-27,3654.02815951753
2013-10-28,3657.94817195918
2013-10-29,3661.00104091907
2013-10-30,3663.29746556507
2013-10-31,3665.05884423295
2013-11-01,3666.61727442638
2013-11-02,3669.41553530013
2013-11-03,3670.67876771253
2013-11-04,3672.00423555455
2013-11-05,4375.02670901324
2013-11-06,4400.61983094088
2013-11-07,4409.38689713631
2013-11-08,4416.89882788024
2013-11-09,4424.32586892032
2013-11-10,4431.73101193714
2013-11-11,4439.1105148296
2013-11-12,4446.45611357328
2013-11-13,4453.75874181665
2013-11-14,4461.00875327266
2013-11-15,4468.1959350154
2013-11-16,4475.30950827506
2013-11-17,4482.33812848548
2013-11-18,4489.26988528696
2013-11-19,4496.09230252649
2013-11-20,4502.7923382577
2013-11-21,4509.35638474089
2013-11-22,4515.77026844303
2013-11-23,4522.01925003775
2013-11-24,4528.08802440536
2013-11-25,4533.9607206328
2013-11-26,4539.62090201372
2013-11-27,4545.0515660484
2013-11-28,4550.2351444438
2013-11-29,4555.15350311354
2013-11-30,4559.78794217792
2013-12-01,4564.11919596389
2013-12-02,4568.12743300506
2013-12-03,4570.76474869598
2013-12-04,4572.03114303664
2013-12-05,3556.88242586537
2013-12-06,3557.78056862646
2013-12-07,3561.6875912937
2013-12-08,3565.58452846529
2013-12-09,3569.45195241027
2013-12-10,3573.27155028833
2013-12-11,3577.02612414972
2013-12-12,3580.6995909353
2013-12-13,3584.27698247654
2013-12-14,3587.7444454955
2013-12-15,3591.08924160483
2013-12-16,3594.29974730778
2013-12-17,3597.36545399822
2013-12-18,3600.27696796058
2013-12-19,3603.02601036991
2013-12-20,3605.60541729187
2013-12-21,3608.0091396827
2013-12-22,3610.23224338923
2013-12-23,3612.27090914891
2013-12-24,3614.12243258978
2013-12-25,3615.78522423048
2013-12-26,3617.25880948023
2013-12-27,3618.54382863887
2013-12-28,3619.64203689683
2013-12-29,3620.55630433514
2013-12-30,3621.29061592543
2013-12-31,3621.85007152991
2014-01-01,3622.24088590141
2014-01-02,3622.47038868335
2014-01-03,3622.53273147051
2014-01-04,2219.28358962225
2014-01-05,2219.74504794531
2014-01-06,2220.39466025212
2014-01-07,2221.18965188414
2014-01-08,2222.06021245399
2014-01-09,2222.85520408601
2014-01-10,2223.61453888136
2014-01-11,2224.34858904717
2014-01-12,2225.03022727245
2014-01-13,2225.37180527747
2014-01-14,2225.71338328249
2014-01-15,2226.05496128752
2014-01-16,2226.39653929254
2014-01-17,2226.71922506311
2014-01-18,2227.06080306813
2014-01-19,2227.40238107316
2014-01-20,2227.74395907818
2014-01-21,2228.0855370832
2014-01-22,2228.42711508823
2014-01-23,2228.69312415542
2014-01-24,2228.95913322261
2014-01-25,2229.2251422898
2014-01-26,2229.49115135699
2014-01-27,2229.75716042418
2014-01-28,2229.94760055354
2014-01-29,2230.21360962073
2014-01-30,2230.47961868792
2014-01-31,2230.74562775512
2014-02-01,2231.01668190765
2014-02-02,2231.30244194722
2014-02-03,1655.17177264071
2014-02-04,1655.32791980579
2014-02-05,1655.56520566588
2014-02-06,1655.95168202968
2014-02-07,1656.60139176343
